,osmid,geometry,power,element_type,amenity,name,created_by,addr:city,addr:country,addr:housenumber,addr:postcode,addr:state,addr:street,cuisine,opening_hours,phone,survey:date,website,source:addr,outdoor_seating,addr:unit,air_conditioning,alt_name,bar,contact:facebook,delivery,diet:pescetarian,diet:vegetarian,drive_in,drive_through,email,old_name,short_name,takeaway,addr:housename,addr:suite,ele,gnis:county_id,gnis:created,gnis:feature_id,gnis:state_id,diet:gluten_free,diet:vegan,shop,brand,brand:wikidata,brand:wikipedia,official_name,wheelchair,building,entrance,fax,smoking,contact:email,contact:instagram,contact:phone,contact:website,pricerange,source,microbrewery,description,name:ja,operator,GPS,capacity,covered,int_name,brewery,reservation,level,wifi,internet_access,internet_access:fee,designation,addr:full,dispensing,oven,toilets:wheelchair,wikidata,wikipedia,contact:fax,fixme,contact:foursquare,contact:twitter,ref,wheelchair:description,construction,opening_hours:url,location,start_date,note,long_name,payment:bitcoin,disused:amenity,firearms,alcohol,buffet,opening_hours:note,office,name:en,opening_hours:rubbish,amenity_1,source:date,phone_1,cuisine_1,payment:cash,payment:cheque,payment:credit_cards,attribution,amenity_2,internet_access:ssid,cuisine_2,access,organic,food,restaurant,source:name,contact:yelp,payment:american_express,payment:discover_card,payment:mastercard,payment:visa,leisure,drink:beer,name:zh,was:contact:facebook,contact:google_plus,owner,facebook,link,payment:coins,payment:notes,payment:visa_debit,name:es,source:stars,stars,craft,theme,toilets,toilets:access,addr:place,height,vegan,vegetarian,opening_hours:signed,delivery:partner,takeaway:partner,atm,ice_cream,door,diet:halal,diet:dairy_free,contact:tripadvisor,diet:meat,payment:debit_cards,nodes,gnis:county_name,gnis:import_uuid,motorcycle_friendly,tourism,url,building:use,building:levels,building:material,FIXME,imagery_source,layer,diaper:female,diaper:male,name:ko,takeout,nonsquare,area,contact:linkedin,loc_name,roof:shape,source:geometry,old_name:1,old_name:2,old_name:3,historic,image,breakfast,breakfast:menu,lunch,lunch:menu,building:part,building:colour,old_name:1950-2013,roof:levels,cabin:rental,fee,motorcycle:theme,shop_1,landuse,noname,internet_access:type,parking,product,roof:colour,not:brand:wikidata,branch,note:reservation,FID,opening_hours:Upstairs_Steamer_Bar,alt_name:1,type,ways
612179057,612179057,"POLYGON ((-80.82078509999999 36.2789318, -80.82073629999999 36.278899, -80.8206794 36.2789416, -80.8205737 36.2788613, -80.8205961 36.2788351, -80.8206855 36.2785303, -80.8207953 36.2785483, -80.8208115 36.278509, -80.8208644 36.2785237, -80.8208855 36.2784849, -80.8209626 36.2784986, -80.8209477 36.2785516, -80.82100459999999 36.2785647, -80.8210006 36.2785795, -80.82102500000001 36.2785876, -80.82099650000001 36.2786614, -80.8209274 36.2786565, -80.8208461 36.2788777, -80.82078509999999 36.2789318))",,way,restaurant,Pirate's Landing,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5795194493, 5795194494, 5795194495, 5795194496, 5795194497, 5795194498, 5795194499, 5795194500, 5795194501, 5795194502, 5795194503, 5795194504, 5795194505, 5795194506, 5795194507, 5795194508, 5795194509, 5795194510, 5795194493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613092256,613092256,"POLYGON ((-79.16679000000001 35.7460942, -79.16653030000001 35.7460532, -79.166546 35.7459878, -79.1668057 35.7460288, -79.16679000000001 35.7460942))",,way,restaurant,Waffle House,,Pittsboro,,65,27312,NC,Lowes Drive,american,24/7,(919) 542-5544,,,Chatham County GIS,,,,,,,,,,,,,,,,,,,,,,,,,,Waffle House,Q1701206,en:Waffle House,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5802003669, 5802003668, 5802003667, 5802003666, 5802003669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613954513,613954513,"POLYGON ((-80.8640892 35.5928615, -80.86365069999999 35.5927901, -80.8637202 35.5924479, -80.8641628 35.5925074, -80.8640892 35.5928615))",,way,restaurant,Buffalo Wild Wings,,,,,,NC,,wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffalo Wild Wings,Q509255,en:Buffalo Wild Wings,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5808145840, 5808145844, 5808145845, 5808145846, 5808145840]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616934950,616934950,"POLYGON ((-75.59780019999999 35.909423, -75.5977741 35.9093539, -75.5977056 35.9093709, -75.59768459999999 35.9093154, -75.5976623 35.9093209, -75.5976543 35.9092998, -75.5975124 35.9093349, -75.59752159999999 35.9093593, -75.597499 35.909365, -75.5975495 35.9094985, -75.5977424 35.9094507, -75.5977377 35.9094384, -75.59780019999999 35.909423))",,way,restaurant,Sam and Omie's Restaurant,,Nags Head,US,7228,27959,NC,South Virginia Dare Trail,regional;seafood,Mo-Sa 07:00-21:00; Su 07:00-16:00,+1 252 441 7366,,https://www.samandomies.net/,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,commercial,,+1 252 449 4078,,,,,,,,no,,,Carole Sykes,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5832202150, 5832202149, 5832202148, 5832202147, 5832202146, 5832202145, 5832202144, 2413142315, 5832202142, 5832202141, 5832202140, 5832202139, 5832202150]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617275524,617275524,"POLYGON ((-80.863112 35.597241, -80.8630627 35.5972267, -80.863017 35.5972954, -80.8629835 35.5972775, -80.86296419999999 35.5973097, -80.86262979999999 35.597178, -80.862746 35.5969748, -80.8630874 35.5971236, -80.8630733 35.5971523, -80.8631472 35.597178, -80.863112 35.597241))",,way,restaurant,Sagebrush,,Mooresville,US,140,28117,NC,Regency Center Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Iredell County GIS Mapping Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4059154435, 5835248431, 5835248432, 5835248433, 5835248434, 5835248435, 5835248436, 5835248437, 5835248438, 5835248439, 4059154435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617275527,617275527,"POLYGON ((-80.8608878 35.5976997, -80.8607293 35.5976792, -80.8607482 35.597562, -80.8609091 35.5975802, -80.8608878 35.5976997))",,way,restaurant,Hooters,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hooters,Q1025921,en:Hooters,,,yes,,,,,,,,,,,,フーターズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5835248440, 5835248441, 5835248442, 5835248443, 5835248440]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617512599,617512599,"POLYGON ((-78.8976084 35.8941118, -78.89777669999999 35.8941125, -78.8977773 35.8939997, -78.897609 35.8939991, -78.8976084 35.8941118))",,way,restaurant,Backyard BBQ Pit,,Durham,,5122,27713,NC,Apex Highway;NC Highway 55,barbecue,,,,,Durham Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5959713397, 5837284920, 5837284921, 5837284922, 5959713397]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619493359,619493359,"POLYGON ((-84.0324286 35.0879569, -84.032605 35.0878617, -84.0321952 35.0877678, -84.03219439999999 35.0878485, -84.0323693 35.0878743, -84.0323708 35.087892, -84.0324286 35.0879569))",,way,restaurant,The Chophouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5854124873, 5854124874, 5854124875, 5854124876, 5854124877, 5854124878, 5854124873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619541881,619541881,"POLYGON ((-77.80102599999999 35.9579179, -77.80093050000001 35.9577851, -77.8008184 35.9578379, -77.8008792 35.9579224, -77.800904 35.9579107, -77.8009387 35.9579591, -77.80102599999999 35.9579179))",,way,restaurant,The Tipsy Tomato,,Rocky Mount,,7,27804,NC,East Elm Street,pizza;sandwiches;salads;wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5854531675, 5854531676, 5854531677, 5854531678, 5854531679, 5854531680, 5854531675]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619541883,619541883,"POLYGON ((-77.80203400000001 35.9581459, -77.80198780000001 35.9580834, -77.8019498 35.9581018, -77.80190899999999 35.9580466, -77.8019443 35.9580295, -77.80189300000001 35.95796, -77.8018278 35.9579915, -77.8018185 35.9580302, -77.801709 35.9580864, -77.80182050000001 35.9582287, -77.80191859999999 35.9581783, -77.8019554 35.9582252, -77.80205580000001 35.9581737, -77.80203400000001 35.9581459))",,way,restaurant,TBC West - Taproom and Tacos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5854531683, 5854531684, 5854531785, 5854531786, 5854531787, 5854531788, 5854531789, 5854531790, 5854531791, 5854531792, 5854531793, 5854531794, 5854531795, 5854531683]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624698600,624698600,"POLYGON ((-80.83676680000001 36.0080091, -80.8367725 36.0078556, -80.8366686 36.0078531, -80.83666289999999 36.0080066, -80.83676680000001 36.0080091))",,way,restaurant,Burger Barn,,Harmony,US,1431,28634,NC,West Memorial Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Iredell County GIS Mapping Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4059159779, 5899098466, 5899098467, 5899098468, 4059159779]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624698607,624698607,"POLYGON ((-80.8413063 36.0097087, -80.841416 36.0095713, -80.8412744 36.009504, -80.84114700000001 36.00963, -80.8413063 36.0097087))",,way,restaurant,Debbie's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5899098805, 5899098806, 5899098807, 5899098808, 5899098805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634277985,634277985,"POLYGON ((-76.75590939999999 35.8547833, -76.75587350000001 35.8548398, -76.75576599999999 35.8550093, -76.7558648 35.8550505, -76.7559279 35.854951, -76.7560454 35.8549999, -76.7560867 35.8549348, -76.756096 35.8549387, -76.75613490000001 35.8548773, -76.75590939999999 35.8547833))",,way,restaurant,Shirley's,,Plymouth,US,609,27962,NC,Wilson Street,sandwich,Mo-We 05:30-21:00; Th-Fr 05:30-22:00; Sa 07:00-22:00; Su 07:00-21:00,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5986145636, 5986168347, 5986145635, 5986145634, 5986145633, 5986145632, 5986168348, 5986168349, 5986145631, 5986145636]",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
640180964,640180964,"POLYGON ((-81.1650363 35.9218408, -81.165245 35.9218574, -81.165233 35.9219562, -81.165165 35.9219507, -81.1651616 35.9219788, -81.1650727 35.9219717, -81.16507559999999 35.9219475, -81.1650238 35.9219434, -81.1650363 35.9218408))",,way,restaurant,S&S,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6031074848, 6031074849, 6031074850, 6031074851, 6031074852, 6031074853, 6031074854, 6031074855, 6031074848]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648716788,648716788,"POLYGON ((-82.5380242 35.4445945, -82.5379107 35.4443964, -82.53764510000001 35.4444974, -82.5380242 35.4445945))",,way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4506579602, 4506579609, 6089834134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648716808,648716808,"POLYGON ((-82.5376206 35.4445067, -82.5376151 35.4445088, -82.5376172 35.4445126, -82.5376206 35.4445067))",,way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089834137, 4506579608, 6089834176]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648716833,648716833,"POLYGON ((-82.53757349999999 35.4452509, -82.5376153 35.4453389, -82.5376205 35.4453372, -82.53757349999999 35.4452509))",,way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6089846807, 4506579619, 6089846806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650862644,650862644,"POLYGON ((-81.2990118 35.7034268, -81.2989808 35.7034163, -81.2990327 35.703311, -81.29906510000001 35.7033204, -81.2990874 35.7032765, -81.2990781 35.7032724, -81.2991076 35.7032057, -81.29914220000001 35.7032186, -81.29916660000001 35.7031707, -81.2991899 35.7031782, -81.2992575 35.7032002, -81.2992675 35.7032034, -81.29924370000001 35.7032508, -81.299266 35.7032578, -81.2992048 35.7033777, -81.29922070000001 35.7033835, -81.29917380000001 35.70348, -81.29915440000001 35.7034736, -81.299145 35.7034947, -81.2990028 35.7034479, -81.2990118 35.7034268))",,way,restaurant,Applebee's,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applebee's Neighborhood Grill & Bar,Q621532,en:Applebee's,Applebee's Neighborhood Grill & Bar,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6104829784, 6104829885, 6104829886, 6104829887, 6104829888, 6104829889, 6104829890, 6104829891, 6104829892, 6104829928, 6104829938, 6104829893, 6104829894, 6104829895, 6104829896, 6104829897, 6104829898, 6104829899, 6104829900, 6104829901, 6104829784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652068392,652068392,"POLYGON ((-81.30153249999999 35.7046192, -81.301653 35.7043953, -81.3015097 35.7043424, -81.301382 35.7045635, -81.30153249999999 35.7046192))",,way,restaurant,PDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6113843548, 6113843549, 6113843550, 6113843551, 6113843548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652109984,652109984,"POLYGON ((-79.4335717 35.7349185, -79.4334872 35.7349167, -79.4334941 35.7347069, -79.4335786 35.7347087, -79.4335717 35.7349185))",,way,restaurant,Waffle House,,Siler City,,110,27344,NC,Loves Creek Church Road,,,,,,Chatham County GIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6114123729, 6114123728, 6114123727, 6114123726, 6114123729]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653210912,653210912,"POLYGON ((-81.3073852 35.7069741, -81.3072451 35.7069172, -81.3072311 35.7069428, -81.3071757 35.7069219, -81.3071897 35.7068958, -81.307129 35.7068717, -81.30728360000001 35.7066223, -81.3075352 35.7067238, -81.3073852 35.7069741))",,way,restaurant,Red Lobster,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Lobster,Q846301,en:Red Lobster,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6121939516, 6121939517, 6121939518, 6121939519, 6121939520, 6121939521, 6121939522, 6121939523, 6121939516]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654395426,654395426,"POLYGON ((-82.548717 35.8264656, -82.5489244 35.8264713, -82.54892150000001 35.8265444, -82.54871439999999 35.8265393, -82.548717 35.8264656))",,way,restaurant,Stackhouse,,Mars Hill,,37,,NC,South Main Street,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6131958648, 6131958649, 6131958650, 6131958651, 6131958648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654395431,654395431,"POLYGON ((-82.5487067 35.8267484, -82.54870510000001 35.8268029, -82.54891069999999 35.8268076, -82.5489129 35.8267535, -82.5487067 35.8267484))",,way,restaurant,Baa’d Sheep Burritos,,Mars Hill,,14,,NC,South Main Street,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6131958660, 6131958662, 6131958663, 6131958661, 6131958660]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654395432,654395432,"POLYGON ((-82.54870409999999 35.8268487, -82.5487024 35.8268982, -82.5489079 35.826903, -82.5489097 35.8268535, -82.54870409999999 35.8268487))",,way,restaurant,The Original Papa Nicks,,Mars Hill,,2,,NC,South Main Street,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6483182219, 6131958664, 6131958665, 6483182218, 6483182219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656834368,656834368,"POLYGON ((-78.4551798 35.3199204, -78.45495510000001 35.3198306, -78.4549987 35.3197581, -78.4549454 35.3197368, -78.4549876 35.3196665, -78.455057 35.3196942, -78.4550832 35.3196507, -78.4552736 35.3197268, -78.4552642 35.3197424, -78.45528229999999 35.3197496, -78.4551798 35.3199204))",,way,restaurant,Meadow Restaurant,,,,,,,,regional,,,,http://meadowrestaurant.biz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6152464144, 6152464143, 6152464142, 6152464141, 6152464140, 6152464139, 6152464138, 6152464137, 6152464136, 6152464135, 6152464144]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659540004,659540004,"POLYGON ((-78.55561350000001 35.5157177, -78.5556478 35.5155545, -78.5555475 35.515539, -78.5555104 35.5157027, -78.55561350000001 35.5157177))",,way,restaurant,Tacqueria La Pasadita,,Benson,,12101,27504,NC,NC Highway 210,mexican,,,,,,,C,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6175093936, 6175093937, 6175093938, 6175093939, 6175093936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659540006,659540006,"POLYGON ((-78.5552902 35.5156696, -78.5551833 35.5156534, -78.5552208 35.5154896, -78.5553276 35.5155059, -78.5552902 35.5156696))",,way,restaurant,Redneck BBQ Lab,,Benson,,12101-B,27504,NC,NC 210,barbecue,Su-Th 11:00-19:00; Fr-Sa 11:00-20:00,+1-919-938-8334,,http://www.redneckbbqlab.com,,no,B,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,survey;streetlevel imagery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6175093940, 6175093942, 6175093943, 6175093941, 6175093940]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659745745,659745745,"POLYGON ((-79.49857780000001 36.0685726, -79.4984632 36.068604, -79.4984584 36.0685924, -79.4984312 36.0685998, -79.4984372 36.0686139, -79.49830129999999 36.0686511, -79.4983628 36.0687977, -79.49864030000001 36.0687217, -79.49857780000001 36.0685726))",,way,restaurant,Steak 'n Shake,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steak 'n Shake,Q7605233,en:Steak 'n Shake,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6176899770, 6176899769, 6176899768, 6176899767, 5267347586, 6176899766, 6176899765, 6176899764, 6176899770]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660253300,660253300,"POLYGON ((-81.5272259 35.9252685, -81.5273222 35.9252938, -81.52740110000001 35.925097, -81.5273048 35.9250717, -81.5272259 35.9252685))",,way,restaurant,China Garden,,Lenoir,,845,28645,NC,Blowing Rock Boulevard,chinese,,(828) 754-5595,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6181764478, 6181764479, 6181764480, 6181764481, 6181764478]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660256312,660256312,"POLYGON ((-81.56510489999999 35.8971761, -81.5651476 35.8969887, -81.5652621 35.8970058, -81.5652194 35.8971932, -81.56510489999999 35.8971761))",,way,restaurant,Jasmine,,Lenoir,,2120,28645,NC,Morganton Boulevard Southwest,chinese,,(828) 759-0990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6181782252, 6181782253, 4058900898, 4058900897, 6181782252]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
