,index,FID,Exit_ID,Longitude,Latitude,County,State,Highway,Type,AADT,Pop_dens,Comm_1mi,Ports_5mi,Ports_10mi,Ports_20mi,Close_nonT,SHAPE,Flood_Zone
1032,1032,8091,US-70_Lenoir_NC_Exit_11,-77.53796673,35.22672307,Lenoir,NC,U.S. Highway 70,Exit/Intersection,15000,46.22527838,0,0,0,0,39.8993698,"{'x': -77.53796672978069, 'y': 35.22672307031348, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1033,1033,8092,US-70_Jones_NC_Exit_1,-77.51121901,35.2181734,Jones,NC,U.S. Highway 70,Exit/Intersection,13000,18.75227455,2,0,0,0,40.33673618,"{'x': -77.51121900984941, 'y': 35.21817339998245, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1034,1034,8093,US-70_Jones_NC_Exit_2,-77.47880174,35.22322059,Jones,NC,U.S. Highway 70,Exit/Intersection,12000,18.75227455,0,0,0,0,41.75890064,"{'x': -77.47880173980843, 'y': 35.22322058955859, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1035,1035,8094,US-70_Jones_NC_Exit_3,-77.45343333,35.21839935,Jones,NC,U.S. Highway 70,Exit/Intersection,10000,18.75227455,0,0,0,0,42.44126451,"{'x': -77.4534333298842, 'y': 35.21839935014992, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1036,1036,8095,US-70_Craven_NC_Exit_2,-77.32795711,35.1542096,Craven,NC,U.S. Highway 70,Exit/Intersection,13000,41.33567622,0,0,0,0,44.6108709,"{'x': -77.32795711033236, 'y': 35.15420959969333, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1037,1037,8096,US-70_Craven_NC_Exit_3,-77.2135085,35.15072456,Craven,NC,U.S. Highway 70,Exit/Intersection,13000,41.33567622,0,0,0,0,49.76375642,"{'x': -77.21350850001721, 'y': 35.15072456039019, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1038,1038,8097,US-17_Craven_NC_Exit_2,-77.13347796,35.12664513,Craven,NC,U.S. Highway 17,Exit/Intersection,21000,235.1566671,0,0,0,0,52.81014269,"{'x': -77.13347795973999, 'y': 35.126645129868905, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1039,1039,8098,US-17_Craven_NC_Exit_3,-77.09751492,35.11253791,Craven,NC,U.S. Highway 17,Exit/Intersection,21000,235.1566671,43,0,0,0,54.16236359,"{'x': -77.09751492007746, 'y': 35.112537910096535, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1040,1040,8099,US-17_Craven_NC_Exit_4,-77.08432565,35.10382417,Craven,NC,U.S. Highway 17,Exit/Intersection,47000,1080.91527,49,0,0,0,54.56692011,"{'x': -77.08432565000868, 'y': 35.10382417014938, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1041,1041,8100,US-17_Craven_NC_Exit_5,-77.0585866,35.10086536,Craven,NC,U.S. Highway 17,Exit/Intersection,54000,1080.91527,17,0,0,0,55.79736629,"{'x': -77.05858659979168, 'y': 35.100865360148305, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1042,1042,8101,US-70_Craven_NC_Exit_4,-77.03123241,35.08170942,Craven,NC,U.S. Highway 70,Exit/Intersection,48000,199.4815256,18,0,0,0,56.67683863,"{'x': -77.0312324103474, 'y': 35.081709420153686, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1043,1043,8102,US-70_Craven_NC_Exit_5,-77.02799051,35.07471914,Craven,NC,U.S. Highway 70,Exit/Intersection,37000,199.4815256,20,0,0,0,56.65966303,"{'x': -77.02799050995401, 'y': 35.0747191400763, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1044,1044,8103,US-70_Craven_NC_Exit_6,-77.02261923,35.06493316,Craven,NC,U.S. Highway 70,Exit/Intersection,37000,199.4815256,6,0,0,0,56.68738506,"{'x': -77.02261922989351, 'y': 35.064933160037356, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1045,1045,8104,US-70_Craven_NC_Exit_7,-77.01760266,35.05630771,Craven,NC,U.S. Highway 70,Exit/Intersection,37000,915.8255708,4,0,0,0,56.7348051,"{'x': -77.01760266043442, 'y': 35.056307710132785, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1046,1046,8105,US-70_Craven_NC_Exit_8,-77.00703215,35.03753249,Craven,NC,U.S. Highway 70,Exit/Intersection,29000,199.4815256,2,0,0,0,56.84587348,"{'x': -77.00703214961396, 'y': 35.03753249003245, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1047,1047,8106,US-70_Craven_NC_Exit_9,-76.99132004,35.00907388,Craven,NC,U.S. Highway 70,Exit/Intersection,30000,915.8255708,1,0,0,0,57.06555576,"{'x': -76.99132004018765, 'y': 35.00907388005555, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1048,1048,8107,US-70_Craven_NC_Exit_10,-76.98190848,34.98881518,Craven,NC,U.S. Highway 70,Exit/Intersection,30000,94.16120988,1,0,0,0,57.17450523,"{'x': -76.98190848029208, 'y': 34.98881517967686, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1049,1049,8108,US-70_Craven_NC_Exit_11,-76.96815712,34.96870977,Craven,NC,U.S. Highway 70,Exit/Intersection,32000,94.16120988,0,0,0,0,57.56361521,"{'x': -76.96815711955537, 'y': 34.96870976964021, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1050,1050,8109,US-70_Craven_NC_Exit_12,-76.94994218,34.95609655,Craven,NC,U.S. Highway 70,Exit/Intersection,32000,94.16120988,1,0,0,0,58.35822626,"{'x': -76.94994217978774, 'y': 34.95609655041551, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1051,1051,8110,US-70_Craven_NC_Exit_13,-76.94809078,34.92858645,Craven,NC,U.S. Highway 70,Exit/Intersection,32000,94.16120988,8,0,0,0,58.05260892,"{'x': -76.94809077966573, 'y': 34.92858645000473, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1052,1052,8111,US-70_Craven_NC_Exit_14,-76.94143429,34.91754073,Craven,NC,U.S. Highway 70,Exit/Intersection,32000,568.1186582,10,0,0,0,58.27686584,"{'x': -76.94143429016032, 'y': 34.917540730220594, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1053,1053,8112,US-70_Craven_NC_Exit_15,-76.91593774,34.88654059,Craven,NC,U.S. Highway 70,Exit/Intersection,32000,373.3023618,16,0,0,0,59.35066122,"{'x': -76.91593774033441, 'y': 34.88654059027607, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1054,1054,8113,US-70_Craven_NC_Exit_16,-76.9098537,34.88256486,Craven,NC,U.S. Highway 70,Exit/Intersection,25000,373.3023618,22,0,0,0,59.65342133,"{'x': -76.90985369988829, 'y': 34.882564860180196, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1055,1055,8114,US-70_Craven_NC_Exit_17,-76.90344963,34.87576573,Craven,NC,U.S. Highway 70,Exit/Intersection,29000,418.9424373,22,0,0,0,59.9499418,"{'x': -76.90344963029617, 'y': 34.87576573010443, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1056,1056,8115,US-70_Craven_NC_Exit_18,-76.89903292,34.86587633,Craven,NC,U.S. Highway 70,Exit/Intersection,29000,418.9424373,20,0,0,0,60.11287128,"{'x': -76.89903292033296, 'y': 34.865876329828836, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1057,1057,8116,US-70_Carteret_NC_Exit_1,-76.87587202,34.82550942,Carteret,NC,U.S. Highway 70,Exit/Intersection,24000,1053.323887,1,0,0,0,61.15499454,"{'x': -76.87587201957803, 'y': 34.8255094198239, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1058,1058,8117,US-70_Carteret_NC_Exit_2,-76.87872914,34.80514436,Carteret,NC,U.S. Highway 70,Exit/Intersection,32000,1053.323887,3,0,0,0,60.90702183,"{'x': -76.87872913963804, 'y': 34.80514436022412, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1059,1059,8118,US-70_Carteret_NC_Exit_3,-76.87606146,34.78941801,Carteret,NC,U.S. Highway 70,Exit/Intersection,32000,1053.323887,6,0,0,0,61.01432436,"{'x': -76.87606145996835, 'y': 34.789418010033216, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1060,1060,8119,US-70_Carteret_NC_Exit_4,-76.86494597,34.77042635,Carteret,NC,U.S. Highway 70,Exit/Intersection,28000,1053.323887,5,0,0,0,61.61884441,"{'x': -76.86494596988058, 'y': 34.770426350096045, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1061,1061,8120,US-70_Carteret_NC_Exit_5,-76.83562387,34.74759017,Carteret,NC,U.S. Highway 70,Exit/Intersection,33000,1046.281312,3,0,0,0,63.29101486,"{'x': -76.8356238704452, 'y': 34.74759017025019, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1062,1062,8121,US-70_Carteret_NC_Exit_6,-76.8165221,34.74092229,Carteret,NC,U.S. Highway 70,Exit/Intersection,33000,1046.281312,24,0,0,0,64.38633025,"{'x': -76.81652210021474, 'y': 34.7409222899318, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1063,1063,8122,US-70_Carteret_NC_Exit_7,-76.79530046,34.73575479,Carteret,NC,U.S. Highway 70,Exit/Intersection,36000,424.1460889,33,0,0,0,65.60241881,"{'x': -76.79530045974838, 'y': 34.73575478995167, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1064,1064,8123,US-70_Carteret_NC_Exit_8,-76.78589462,34.73317568,Carteret,NC,U.S. Highway 70,Exit/Intersection,35000,424.1460889,23,0,0,0,66.14256712,"{'x': -76.78589462044033, 'y': 34.73317568001369, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1065,1065,8124,US-70_Carteret_NC_Exit_9,-76.76906483,34.72707589,Carteret,NC,U.S. Highway 70,Exit/Intersection,35000,2170.674504,27,0,0,0,67.11372075,"{'x': -76.76906482997788, 'y': 34.72707588974055, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1066,1066,8125,US-70_Carteret_NC_Exit_10,-76.7601639,34.72528042,Carteret,NC,U.S. Highway 70,Exit/Intersection,33000,2170.674504,28,0,0,0,67.6245121,"{'x': -76.76016389974416, 'y': 34.72528042025522, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1067,1067,8126,US-70_Carteret_NC_Exit_11,-76.73568566,34.72323916,Carteret,NC,U.S. Highway 70,Exit/Intersection,30000,1624.306903,19,0,0,0,69.02203742,"{'x': -76.73568566036488, 'y': 34.72323915975949, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1068,1068,8127,US-70_Carteret_NC_Exit_12,-76.71968537,34.72184226,Carteret,NC,U.S. Highway 70,Exit/Intersection,26000,1154.260067,27,0,0,0,69.93579634,"{'x': -76.7196853703835, 'y': 34.72184225991242, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1069,1069,8128,US-70_Carteret_NC_Exit_13,-76.70680253,34.72078031,Carteret,NC,U.S. Highway 70,Exit/Intersection,21000,1154.260067,20,0,0,0,70.67139911,"{'x': -76.7068025299128, 'y': 34.72078030986347, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
1070,1070,8129,US-70_Carteret_NC_Exit_14,-76.66426113,34.7215397,Carteret,NC,U.S. Highway 70,Exit/Intersection,19000,601.2679931,23,0,0,0,73.08862183,"{'x': -76.66426113024693, 'y': 34.72153970009714, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
1071,1071,8130,US-70_Carteret_NC_Exit_15,-76.66909009,34.72254155,Carteret,NC,U.S. Highway 70,Exit/Intersection,19000,601.2679931,21,0,0,0,72.81130255,"{'x': -76.66909009033537, 'y': 34.7225415502524, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
1072,1072,8131,US-17_Craven_NC_Exit_6,-77.01242637,35.115014,Craven,NC,U.S. Highway 17,Exit/Intersection,29000,225.4326483,3,0,0,0,58.5802543,"{'x': -77.01242636958125, 'y': 35.115013999996165, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
1073,1073,8132,US-17_Craven_NC_Exit_7,-77.02637005,35.13265703,Craven,NC,U.S. Highway 17,Exit/Intersection,12000,68.15121861,2,0,0,0,58.38841569,"{'x': -77.0263700503375, 'y': 35.132657030297764, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
1074,1074,8133,US-17_Craven_NC_Exit_8,-77.03507505,35.15331998,Craven,NC,U.S. Highway 17,Exit/Intersection,7700,68.15121861,1,0,0,0,58.59168713,"{'x': -77.0350750497737, 'y': 35.1533199804328, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1075,1075,8134,US-17_Craven_NC_Exit_9,-77.0543309,35.19531558,Craven,NC,U.S. Highway 17,Exit/Intersection,7700,68.15121861,0,0,0,0,59.04571915,"{'x': -77.05433089995103, 'y': 35.19531557975023, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1076,1076,8135,US-17_Craven_NC_Exit_10,-77.12827128,35.28739749,Craven,NC,U.S. Highway 17,Exit/Intersection,5400,50.55199623,0,0,0,0,57.64330014,"{'x': -77.12827127989561, 'y': 35.28739748960254, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1077,1077,8136,US-17_Craven_NC_Exit_11,-77.08901886,35.24979698,Craven,NC,U.S. Highway 17,Exit/Intersection,11000,50.55199623,1,0,0,0,59.41749059,"{'x': -77.08901886013223, 'y': 35.24979697964693, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1078,1078,8137,US-17_Craven_NC_Exit_12,-77.13794422,35.30953904,Craven,NC,U.S. Highway 17,Exit/Intersection,5400,50.55199623,0,0,0,0,56.3390647,"{'x': -77.13794421964997, 'y': 35.30953904029451, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1079,1079,8138,US-17_Craven_NC_Exit_13,-77.1510776,35.33364592,Craven,NC,U.S. Highway 17,Exit/Intersection,5400,50.55199623,0,0,0,0,54.8142571,"{'x': -77.15107759955151, 'y': 35.3336459199233, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1080,1080,8139,US-17_Craven_NC_Exit_14,-77.14957101,35.37479023,Craven,NC,U.S. Highway 17,Exit/Intersection,6600,50.55199623,0,0,0,0,53.42522189,"{'x': -77.14957101029387, 'y': 35.374790229985194, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1081,1081,8140,US-17_Craven_NC_Exit_15,-77.14363856,35.39514396,Craven,NC,U.S. Highway 17,Exit/Intersection,5400,84.70660155,0,0,0,0,53.03879807,"{'x': -77.14363855957185, 'y': 35.39514395992586, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1082,1082,8141,US-17_Beaufort_NC_Exit_1,-77.12795891,35.43002051,Beaufort,NC,U.S. Highway 17,Exit/Intersection,6100,84.70660155,1,0,0,0,52.7426916,"{'x': -77.12795891027542, 'y': 35.43002050973877, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1083,1083,8142,US-17_Beaufort_NC_Exit_2,-77.11928026,35.46961773,Beaufort,NC,U.S. Highway 17,Exit/Intersection,7400,84.70660155,0,0,0,0,52.07952792,"{'x': -77.11928026007593, 'y': 35.46961772957462, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1084,1084,8143,US-17_Beaufort_NC_Exit_3,-77.10764888,35.48931767,Beaufort,NC,U.S. Highway 17,Exit/Intersection,10000,84.70660155,0,0,0,0,52.18668594,"{'x': -77.10764888019162, 'y': 35.48931767037425, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1085,1085,8144,US-17_Beaufort_NC_Exit_4,-77.10325991,35.50028711,Beaufort,NC,U.S. Highway 17,Exit/Intersection,10000,84.70660155,3,0,0,0,52.1543776,"{'x': -77.10325990981693, 'y': 35.50028710966245, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1086,1086,8145,US-17_Beaufort_NC_Exit_5,-77.08993798,35.50705263,Beaufort,NC,U.S. Highway 17,Exit/Intersection,6200,84.70660155,6,0,0,0,52.704986,"{'x': -77.08993797985386, 'y': 35.5070526302747, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1087,1087,8146,US-17_Beaufort_NC_Exit_6,-77.07337048,35.56227539,Beaufort,NC,U.S. Highway 17,Exit/Intersection,6800,1075.61418,16,0,0,0,52.47532628,"{'x': -77.0733704802634, 'y': 35.562275389897366, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1088,1088,8147,US-17_Beaufort_NC_Exit_7,-77.06650421,35.57900052,Beaufort,NC,U.S. Highway 17,Exit/Intersection,10000,801.0876617,1,0,0,0,52.56428086,"{'x': -77.06650421040098, 'y': 35.57900051995807, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1089,1089,8148,US-17_Beaufort_NC_Exit_8,-77.06719926,35.60008867,Beaufort,NC,U.S. Highway 17,Exit/Intersection,6500,48.39506908,0,0,0,0,52.20107145,"{'x': -77.06719926043746, 'y': 35.6000886695565, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1090,1090,8149,US-17_Beaufort_NC_Exit_9,-77.06256941,35.62820842,Beaufort,NC,U.S. Highway 17,Exit/Intersection,6500,48.39506908,0,0,0,0,52.08439229,"{'x': -77.06256941025003, 'y': 35.62820842038235, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1091,1091,8150,US-17_Beaufort_NC_Exit_10,-77.06375158,35.63469688,Beaufort,NC,U.S. Highway 17,Exit/Intersection,7700,48.39506908,0,0,0,0,51.94292338,"{'x': -77.06375157987145, 'y': 35.63469687965733, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
1092,1092,8151,US-17_Beaufort_NC_Exit_11,-77.07025549,35.65131957,Beaufort,NC,U.S. Highway 17,Exit/Intersection,7700,48.39506908,0,0,0,0,51.35777484,"{'x': -77.07025549039855, 'y': 35.651319569742384, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1093,1093,8152,US-17_Beaufort_NC_Exit_12,-77.07988048,35.67912991,Beaufort,NC,U.S. Highway 17,Exit/Intersection,5400,48.39506908,0,0,0,0,50.0594524,"{'x': -77.07988048010003, 'y': 35.67912990971763, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
1094,1094,8153,US-17_Beaufort_NC_Exit_13,-77.07964886,35.6905597,Beaufort,NC,U.S. Highway 17,Exit/Intersection,5400,48.39506908,0,0,0,0,49.75570115,"{'x': -77.07964885970705, 'y': 35.69055970027, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1095,1095,8154,US-17_Martin_NC_Exit_2,-77.07571233,35.74074791,Martin,NC,U.S. Highway 17,Exit/Intersection,4700,53.70852146,0,0,0,0,48.70576707,"{'x': -77.07571233015989, 'y': 35.740747910287894, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1096,1096,8155,US-17_Martin_NC_Exit_3,-77.07002389,35.769749,Martin,NC,U.S. Highway 17,Exit/Intersection,6100,53.70852146,0,0,0,0,48.38571414,"{'x': -77.07002388979066, 'y': 35.76974900031615, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1097,1097,8156,US-17_Martin_NC_Exit_4,-77.05951402,35.78715631,Martin,NC,U.S. Highway 17,Exit/Intersection,6100,53.70852146,0,0,0,0,48.61739526,"{'x': -77.05951402025579, 'y': 35.78715631021561, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1098,1098,8157,US-17_Martin_NC_Exit_5,-77.05992816,35.80291638,Martin,NC,U.S. Highway 17,Exit/Intersection,11000,204.3917017,1,0,0,0,48.31677043,"{'x': -77.05992815985667, 'y': 35.802916379587316, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1099,1099,8158,US-17_Martin_NC_Exit_6,-77.06363517,35.81220664,Martin,NC,U.S. Highway 17,Exit/Intersection,11000,204.3917017,2,0,0,0,47.96108389,"{'x': -77.0636351698272, 'y': 35.81220663982464, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1100,1100,8159,US-64_Martin_NC_Exit_5,-77.02769453,35.8277887,Martin,NC,U.S. Highway 64,Exit/Intersection,7600,30.51961381,0,0,0,0,49.69475863,"{'x': -77.02769452957887, 'y': 35.82778870008849, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1101,1101,8160,US-64_Martin_NC_Exit_6,-77.00176034,35.81718509,Martin,NC,U.S. Highway 64,Exit/Intersection,7600,30.51961381,0,0,0,0,51.27147456,"{'x': -77.00176033996769, 'y': 35.81718508972017, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1102,1102,8161,US-64_Martin_NC_Exit_7,-76.9636108,35.80900038,Martin,NC,U.S. Highway 64,Exit/Intersection,7600,30.51961381,0,0,0,0,53.48495535,"{'x': -76.96361080019824, 'y': 35.80900037956394, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1103,1103,8162,US-64_Martin_NC_Exit_8,-76.94400586,35.8074727,Martin,NC,U.S. Highway 64,Exit/Intersection,7600,30.51961381,0,0,0,0,54.58304459,"{'x': -76.94400586018224, 'y': 35.80747270030491, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1104,1104,8163,US-64_Martin_NC_Exit_9,-76.91509305,35.81262549,Martin,NC,U.S. Highway 64,Exit/Intersection,7600,30.51961381,0,0,0,0,56.09824208,"{'x': -76.915093050304, 'y': 35.81262549007437, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1105,1105,8164,US-64_Martin_NC_Exit_10,-76.89932395,35.80657344,Martin,NC,U.S. Highway 64,Exit/Intersection,7800,30.51961381,2,0,0,0,57.05008118,"{'x': -76.89932394994031, 'y': 35.80657344031209, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1106,1106,8165,US-64_Martin_NC_Exit_11,-76.88796637,35.8078416,Martin,NC,U.S. Highway 64,Exit/Intersection,9400,30.51961381,2,0,0,0,57.65685984,"{'x': -76.88796636955226, 'y': 35.807841600409574, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1107,1107,8166,US-64_Martin_NC_Exit_12,-76.83724758,35.81425774,Martin,NC,U.S. Highway 64,Exit/Intersection,8500,30.51961381,0,0,0,0,60.36580926,"{'x': -76.83724758021162, 'y': 35.81425773980288, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1108,1108,8167,US-64_Martin_NC_Exit_13,-76.81028151,35.83227904,Martin,NC,U.S. Highway 64,Exit/Intersection,9200,30.51961381,0,0,0,0,61.64118154,"{'x': -76.81028151028346, 'y': 35.83227904024557, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1109,1109,8168,US-64_Washington_NC_Exit_1,-76.780801,35.82961021,Washington,NC,U.S. Highway 64,Exit/Intersection,9300,116.4887054,2,0,0,0,63.30435719,"{'x': -76.78080099976631, 'y': 35.82961021034299, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
1110,1110,8169,US-64_Washington_NC_Exit_2,-76.76592997,35.83528432,Washington,NC,U.S. Highway 64,Exit/Intersection,9300,116.4887054,2,0,0,0,64.06757692,"{'x': -76.76592996959238, 'y': 35.83528432001543, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
1111,1111,8170,US-64_Washington_NC_Exit_3,-76.74558652,35.85839793,Washington,NC,U.S. Highway 64,Exit/Intersection,15000,116.4887054,19,0,0,0,64.97577467,"{'x': -76.74558651980203, 'y': 35.85839792992056, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
